"Var1"	"Freq"
"1704"	"5,4'-dihydroxy-7,8,2',3'-tetramethoxyflavone"	1
"1705"	"5,5'-methylenedisalicylic acid"	1
"1706"	"5,6-dihydroxy-7-prenyloxyflavone"	1
"1707"	"5,6,7,4'-tetramethoxyflavanone"	1
"1708"	"5,7-dihydoxyflavone"	1
"1709"	"5,7-dihydroxy-2-(1,2-isopropyldioxy-4-oxo-cyclohex-5-enyl)-chromen-4-one"	1
"1710"	"5,7-dimethoxy-4'-hydroxyflavone"	1
"1711"	"5,7,2'-trihydroxy-8,3'-diprenylflavanone"	1
"1712"	"5,7,2',3',4'-pentamethoxyflavanone"	1
"1713"	"5,7,3',5'-tetrahydroxy-6,4'-dimethoxyflavone"	1
"1714"	"5,7,3',5'-tetrahydroxyflavanone"	1
"1715"	"5,7,4'-trihydroxy-6-(3-hydroxymethyl-2-butenyl)isoflavone"	1
"1716"	"5,7,4'-trihydroxy-6,2',3'-trimethoxyflavone"	1
"1717"	"5,7,4'-trihydroxy-8-methoxyflavone"	1
"1718"	"5,7,4'-trihydroxyflavan (2alpha-O-7, 4alpha-8) kaempferol"	1
"1719"	"6-(4-((1E)-2-(3,5-dihydroxyphenyl)ethenyl)phenoxy)hexanoic acid"	1
"1720"	"6-cinnamylchrysin"	1
"1721"	"6-deoxyclitoriacetal"	1
"1722"	"6-hydroxydaidzein"	1
"1723"	"6-hydroxykaempferol-3-O-glucoside"	1
"1724"	"6-methoxykaempferol 3-O-rhamnoside"	1
"1725"	"6-methylflavanone"	1
"1726"	"6,2'-dihydroxyflavone"	1
"1727"	"6,7-dihydroxy-4'-methoxyisoflavanone"	1
"1728"	"7-(4-(diethylamino)butoxy)-5-hydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one"	1
"1729"	"7-hydroxy-6-methoxyflavanone"	1
"1730"	"7-hydroxy-6,4'-dimethoxy-isoflavonequinone"	1
"1731"	"7-methoxyflavone"	1
"1732"	"7-methylaromadendrin"	1
"1733"	"7-O-alpha-L-rhamnopyranosyl-kaempferol-3-O-beta-D-glucopyranoside"	1
"1734"	"7-O-methyleriodictyol"	1
"1735"	"7,8,4'-trihydroxyisoflavone"	1
"1736"	"8-(3-(4-(diethylamino)phenyl)acryloyl)-2,2-dimethyl-2H-chromen-5-yl propionate"	1
"1737"	"8-C-(E-phenylethenyl)-norartocarpetin"	1
"1738"	"8-chlorogenistein"	1
"1739"	"8-isopentenylnaringenin"	1
"1740"	"8-methoxycoumestrol"	1
"1741"	"8-methoxyvestitol"	1
"1742"	"8-prenyldaidzein"	1
"1743"	"abyssinone V"	1
"1744"	"achyrobichalcone"	1
"1745"	"acuminatin"	1
"1746"	"afromosin"	1
"1747"	"afzelechin 5-O-beta-D-glucopyranoside"	1
"1748"	"alopecurone A"	1
"1749"	"alpha-guaiaconic acid"	1
"1750"	"amorfrutin B"	1
"1751"	"amorilin"	1
"1752"	"amyrisin A"	1
"1753"	"amyrisin B"	1
"1754"	"anastatin A"	1
"1755"	"androforin A"	1
"1756"	"Anisoles"	1
"1757"	"antioxidant biofactor AOB"	1
"1758"	"apigenin 6,8-digalactoside"	1
"1759"	"apigenin dimethylether"	1
"1760"	"aromadendrin 3-O-beta-D-glucopyranoside"	1
"1761"	"artelastocarpin"	1
"1762"	"artobiloxanthone"	1
"1763"	"artoindonesianin C"	1
"1764"	"aspirin, caffeine, codeine drug combination"	1
"1765"	"baeckenone F"	1
"1766"	"baicalein-7-O-diglucoside"	1
"1767"	"baicalein-7-O-glucoside"	1
"1768"	"BE 23372M"	1
"1769"	"belalloside A"	1
"1770"	"belalloside B"	1
"1771"	"belamphenone"	1
"1772"	"benzyl-2,6-dimethoxybenzoate"	1
"1773"	"bidwillon B"	1
"1774"	"bis-dehydroxy-curcumin"	1
"1775"	"bisdesmethoxycurcumin"	1
"1776"	"bolusanthol B"	1
"1777"	"bolusanthol C"	1
"1778"	"BP-1-102"	1
"1779"	"brutieridin"	1
"1780"	"caeruleanone A"	1
"1781"	"cannabisin E"	1
"1782"	"cannflavin"	1
"1783"	"catechin-(5,6-bc)-4beta-(4''-hydroxyphenyl)-dihydro-2(H)-pyranone"	1
"1784"	"centaurein"	1
"1785"	"cercidinin A"	1
"1786"	"chamaechromone"	1
"1787"	"chryseriol"	1
"1788"	"chrysoeriol-7-O-neohesperidoside"	1
"1789"	"chrysoeriol 7-O-(2'''-O-caffeoyl-beta-D-glucopyranosyl-(1-2)-beta-d-glucopyranoside)"	1
"1790"	"chrysoeriol 7-O-(glucuronopyranosyl-(1-2)-O-glucuronopyranoside)"	1
"1791"	"chrysosplenetin"	1
"1792"	"cinnamtannin B-1"	1
"1793"	"clerodendrin"	1
"1794"	"complanatuside"	1
"1795"	"conferol A"	1
"1796"	"curcumin 4,4'-diacetate"	1
"1797"	"cyclovalone"	1
"1798"	"daidzein-7-O-beta-D-glucoside"	1
"1799"	"decoroside B"	1
"1800"	"deguelin"	1
"1801"	"delphinidin 3-sambubioside"	1
"1802"	"delta-viniferin"	1
"1803"	"deoxydihydroxanthoangelol H"	1
"1804"	"desmal"	1
"1805"	"desmethoxycurcumin"	1
"1806"	"desmethylanethol trithione"	1
"1807"	"desmodianone C"	1
"1808"	"di-(4-aminophenyl)ether"	1
"1809"	"dibutyltin 3-hydroxyflavone"	1
"1810"	"dichotomitin"	1
"1811"	"dihydrodaidzein"	1
"1812"	"dinitrophenyl-bovine serum albumin"	1
"1813"	"diplotasin"	1
"1814"	"diplotrin C"	1
"1815"	"dorsmanin F"	1
"1816"	"dosmalfate"	1
"1817"	"duartin"	1
"1818"	"EF25-(GSH)2"	1
"1819"	"elliptophenone A"	1
"1820"	"engeletin"	1
"1821"	"epicarin"	1
"1822"	"epicatechin-(4beta-8)-epicatechin-(4beta-8,2beta-O-7)-epicatechin-(4beta-8)-epicatechin"	1
"1823"	"epimedin A"	1
"1824"	"epipervilline"	1
"1825"	"erectquione B"	1
"1826"	"erigeside C"	1
"1827"	"eriodictyol-3',7-dimethoxy-4'-O-beta-D-glucoside"	1
"1828"	"erosone"	1
"1829"	"ethericin B"	1
"1830"	"ethoxybenzoic acid"	1
"1831"	"ethyl 2,4-dihydroxybenzoate"	1
"1832"	"eugeniin"	1
"1833"	"euglobal In 1"	1
"1834"	"Fibric Acids"	1
"1835"	"Flavoxate"	1
"1836"	"FLLL-11 compound"	1
"1837"	"furosin"	1
"1838"	"gentisic acid 5-O-beta-D-(6'-salicylyl)-glucopyranoside"	1
"1839"	"geranin D"	1
"1840"	"gericudranin A"	1
"1841"	"glisoflavanone"	1
"1842"	"glyceollin II"	1
"1843"	"gnaphalin"	1
"1844"	"GO-Y078"	1
"1845"	"gravinol"	1
"1846"	"guajavarin"	1
"1847"	"hericenone J"	1
"1848"	"hinokiresinol"	1
"1849"	"hovenitin I"	1
"1850"	"hovenitin III"	1
"1851"	"Hydroxybenzoate Ethers"	1
"1852"	"hyperforin"	1
"1853"	"III-10"	1
"1854"	"inermin"	1
"1855"	"irilin A"	1
"1856"	"irilin D"	1
"1857"	"isobutyl gallate"	1
"1858"	"isocordoin"	1
"1859"	"isoglabratephrin"	1
"1860"	"isomundulinol"	1
"1861"	"isopanduratin A1"	1
"1862"	"jezonocinol A"	1
"1863"	"jezonocinol B"	1
"1864"	"kaempferol-3-beta-D-(6-O-trans-p-coumaroyl)glucopyranoside"	1
"1865"	"kaempferol-3-O-(2'(4-acetylrhamnopyranosyl)-3'-galactopyranosyl)robinobioside"	1
"1866"	"kaempferol-3-O-(6'',4''-di-p-coumaroyl)mannopyranoside"	1
"1867"	"kaempferol-3-O-(rhamnopyranosyl-rhamnopyranosyl-(1-6)-galactoside)"	1
"1868"	"kaempferol-3-O-alpha-L-(6''-methyl)-rhamnopyranoside"	1
"1869"	"kaempferol-3-O-arabinofuranoside-7-O-rhamnopyranoside"	1
"1870"	"kaempferol-3-O-beta-D-apiofuranosyl(1-2)-beta-D-glucopyranosyl-7-O-alpha-L-rhamnopyranoside"	1
"1871"	"kaempferol-3-O-beta-D-glucopyranosyl-(1-3)-alpha-L-rhamnopyranosyl-(1-6)-(alpha-L-rhamnopyranosyl(1-2))-beta-D-galactopyranoside"	1
"1872"	"kaempferol-3-O-beta-D-xylopyranosyl-(1'2)-alpha-D-ribopyranoside"	1
"1873"	"kaempferol 3-arabinoside"	1
"1874"	"kaempferol 3-O-(2''-O-glucosyl)rutinoside"	1
"1875"	"kaempferol 3-O-beta-D-glucopyranosyl-(1''-2')-O-alpha-L-arabinopyranoside"	1
"1876"	"KS I"	1
"1877"	"kuraridin"	1
"1878"	"kuwanon G"	1
"1879"	"kuwanon H"	1
"1880"	"kwakhurin"	1
"1881"	"lanneaquinol"	1
"1882"	"leucopelargonin"	1
"1883"	"licoflavone C"	1
"1884"	"linobiflavonoid"	1
"1885"	"Listerine"	1
"1886"	"lithospermic acid B"	1
"1887"	"LM 985"	1
"1888"	"lophirone C"	1
"1889"	"lunularic acid"	1
"1890"	"lupinifolin"	1
"1891"	"luteolin-7-glucuronide methyl ester"	1
"1892"	"luteolin 3',7-di-O-glucoside"	1
"1893"	"luteolin 5-O-glucopyranoside"	1
"1894"	"luteolin 7-diglucuronide"	1
"1895"	"M3OMG"	1
"1896"	"maackiapterocarpan B"	1
"1897"	"mahkoside A"	1
"1898"	"mahuannin A"	1
"1899"	"mallotojaponin B"	1
"1900"	"maltose-tri-O-methyl nordihydroguaiaretic acid"	1
"1901"	"malvidin-3-O-glucoside-4 vinyl"	1
"1902"	"malvidin 3-rutinoside"	1
"1903"	"melitidin"	1
"1904"	"methyl-flavogallonate"	1
"1905"	"methyl 3-(1-acetoxy-3-methylbutyl)-2-methoxy-6-(2- methoxy-4-methyl-6-(2-oxopropyl)phenoxy)benzoate"	1
"1906"	"methyl asterrate"	1
"1907"	"methyl salicylate 2-O-lactoside"	1
"1908"	"methylophiopogonanone B"	1
"1909"	"monoglucosyl-rutin"	1
"1910"	"morusinol"	1
"1911"	"mucodianin F"	1
"1912"	"mucronulatol"	1
"1913"	"muscomin"	1
"1914"	"myricetin-3-O-rhamnoside (C7-O-C7) myricetin-3-O-rhamnoside"	1
"1915"	"myricetin 3-O-glucuronide"	1
"1916"	"myristinin A"	1
"1917"	"myristinin D"	1
"1918"	"N-(1'-naphthyl)-3,4,5-trimethoxybenzohydrazide"	1
"1919"	"N-acetyl-5-aminosalicylic acid"	1
"1920"	"N-butyl-N-methyl-13,14-bis(4'-hydroxyphenyl)-12-thiatetradecanamide"	1
"1921"	"N,N'-bis(2-hydroxy-3-methoxybenzylidene)-1,2-diaminobenzene"	1
"1922"	"nevadensin"	1
"1923"	"nicolaioidesin B"	1
"1924"	"nicotiflorin"	1
"1925"	"nobotanin E"	1
"1926"	"nobotanin N"	1
"1927"	"norkurarinol"	1
"1928"	"norstictic acid"	1
"1929"	"NSC 36398"	1
"1930"	"NSC681152"	1
"1931"	"NSC689857"	1
"1932"	"olifen"	1
"1933"	"olivetolic acid"	1
"1934"	"ophiocordin"	1
"1935"	"orbicularin"	1
"1936"	"ormosinol"	1
"1937"	"ormosinoside"	1
"1938"	"osajin"	1
"1939"	"osmanthuside H"	1
"1940"	"oxisterigmatocystin D"	1
"1941"	"p-sec-amylphenol"	1
"1942"	"p-sulfonatocalix(4)arene"	1
"1943"	"P276-00"	1
"1944"	"paeonin"	1
"1945"	"pallidiflorin"	1
"1946"	"palmatoside B"	1
"1947"	"palmatoside C"	1
"1948"	"pedalitin"	1
"1949"	"penduletin"	1
"1950"	"pestalachloride A"	1
"1951"	"pestalachloride B"	1
"1952"	"Phenetidine"	1
"1953"	"phenetole"	1
"1954"	"phenolphthalein glucuronide"	1
"1955"	"phenyl allyl ether"	1
"1956"	"phlobaphene"	1
"1957"	"Picrates"	1
"1958"	"pongavilleanine"	1
"1959"	"prolifenone B"	1
"1960"	"prolificin A"	1
"1961"	"psi-baptigenin"	1
"1962"	"psi-tectorigenin"	1
"1963"	"pungen C"	1
"1964"	"pyrogallol 1,3-dimethyl ether"	1
"1965"	"quercetin-3-O-beta-D-xylopyranosyl-(1'2)-alpha-D-ribopyranoside"	1
"1966"	"quercetin 3-arabinopyranoside"	1
"1967"	"quercetin 3-O-(6''-O-malonyl)glucoside"	1
"1968"	"quercetin 3-O-alpha-rhamnopyranoside-7-O-beta-D-glucopyranosyl-(1-3)-alpha-L-rhamnopyranoside"	1
"1969"	"quercetin 3-O-alpha-rhamnopyranosyl-(1-2)-beta-galactopyranoside"	1
"1970"	"quercetin 7-O-6''-(E-caffeoyl)-beta-D-glucopyranoside"	1
"1971"	"ratanhine"	1
"1972"	"resacetophenone"	1
"1973"	"resorcinol-formaldehyde resin"	1
"1974"	"resorthiomycin"	1
"1975"	"rhuschalcone VI"	1
"1976"	"Ro 25-6981"	1
"1977"	"rubialatin B"	1
"1978"	"salcolin A"	1
"1979"	"sanggenol L"	1
"1980"	"sanguiin H 11"	1
"1981"	"saponarin"	1
"1982"	"scandenone"	1
"1983"	"schizolaenone A"	1
"1984"	"schizolaenone B"	1
"1985"	"scutellarin-7-O-glucuronide"	1
"1986"	"selligueain A"	1
"1987"	"semilicoisoflavone B"	1
"1988"	"SG-HQ2"	1
"1989"	"sideritoflavone"	1
"1990"	"sigmoidin I"	1
"1991"	"Silar (3M)"	1
"1992"	"silyamandin"	1
"1993"	"sinapyl acetate"	1
"1994"	"sinapyl alcohol 9-O-(E)-p-coumaroyl-4-O-beta-D-glucopyanoside"	1
"1995"	"sonnerphenolic C"	1
"1996"	"sophorol"	1
"1997"	"soy isoflavone aglycone"	1
"1998"	"swertiajaponin"	1
"1999"	"syringylcatechinpyrylium"	1
"2000"	"taccabulin A"	1
"2001"	"taiwanhomoflavone C"	1
"2002"	"ternatin (flavonoid)"	1
"2003"	"terricollene C"	1
"2004"	"tert-butylcatechol"	1
"2005"	"tetrachlorophenol"	1
"2006"	"trichlorophene"	1
"2007"	"Tritolyl Phosphates"	1
"2008"	"TUB099"	1
"2009"	"ugonin K"	1
"2010"	"urgineanin A"	1
"2011"	"vanillyl-N-nonylamide"	1
"2012"	"vestitone"	1
"2013"	"WZB117"	1
"2014"	"xanthoangelol I"	1
"2015"	"YK-3-237"	1
